Rok,"Příjmení, jméno",Titul,Věk,Navrh.strana,Polit.přísl.,Pocet hlasu lidi,Pocet hlasu v %,Pořadí kand.,Pořadí zvoleni,Mandát
2010,Miňovský Vladimír,MUDr.,53,TOP 09,BEZPP,5546,1.97,34,41,-
2010,Mlynařík Jakub, ,23,Piráti,BEZPP,322,1.71,0,44,-
2010,Mojžíšová-Bělová Milena, ,42,NK,BEZPP,1999,1.94,0,29,-
2010,Motl Leoš,Ing.,42,SNK ED,BEZPP,2009,1.95,0,32,-
2010,Mraček Zdeněk,prof.,80,Občané,BEZPP,5218,2.52,2,10,-
2010,Mráz Radek,Mgr.,27,ODS,ODS,11500,2.03,21,35,-
2010,Mrázek Jaroslav, ,57,SPOZ,SPOZ,379,2.64,0,19,-
2010,Mudra Jaromír, ,77,KSČM,KSČM,4301,1.94,42,47,-
2010,Muhr Martin, ,40,DSSS,DSSS,272,6.29,0,11,-
2010,Muchová Iveta, ,38,Suveren.,BEZPP,1022,2.16,0,11,-
2010,Mužík Radek, ,27,Suveren.,BEZPP,919,1.94,0,31,-
2010,Náhlík Petr,Ing.,49,KDU-ČSL,KDU-ČSL,3717,3.76,0,1,-
2010,Němcová Vilma, ,27,VV,VV,1323,2.17,0,14,-
2010,Nesvedová Daša, ,53,KDU-ČSL,BEZPP,1931,1.95,0,34,-
2010,Netolický Pavel,Mgr.,29,ODS,ODS,12164,2.15,12,26,-
2010,Neubauer Radislav, ,45,ČSSD,ČSSD,10972,2.01,31,45,-
2010,Nicklas Reinhard, ,45,SPOZ,BEZPP,306,2.13,0,39,-
2010,Nicklasová Zdeňka, ,35,SPOZ,BEZPP,304,2.12,0,37,-
2010,Nová Vladimíra, ,38,NK,BEZPP,2469,2.4,0,4,-
2010,Novák Filip,Bc.,25,Občané,BEZPP,3862,1.86,38,45,-
2010,Novák Jaroslav,JUDr.,57,ČSSD,ČSSD,11533,2.12,16,30,-
2010,Novák Luboš, ,43,SPOZ,SPOZ,285,1.98,0,18,-
2010,Novák Zdeněk,Mgr.,46,VV,VV,1220,2.0,0,31,-
2010,Nováková Božena, ,62,Piráti,BEZPP,345,1.84,0,37,-
2010,Novotná Irena, ,60,KSČM,KSČM,4638,2.09,28,33,-
2010,Novotná Olga, ,65,KSČM,BEZPP,4561,2.05,38,43,-
2010,Novotný Jaromír, ,64,PB,BEZPP,305,20.72,0,3,-
2010,Novotný Tomáš, ,25,VV,BEZPP,1280,2.1,0,16,-
2010,Nový Miloš,Ing.,50,TOP 09,BEZPP,6348,2.25,16,22,-
2010,Odvody Jaroslav,DiS.,33,ČSSD,ČSSD,11431,2.1,21,35,-
2010,Ördög Miroslav, ,54,Suveren.,BEZPP,866,1.83,0,47,-
2010,Osvald Petr,Ing.,44,ČSSD,ČSSD,11900,2.18,12,12,*
2010,Pálková Hana,Bc.,48,Suveren.,BEZPP,1091,2.31,0,9,-
2010,Pancová Anna, ,60,Suveren.,BEZPP,941,1.99,0,23,-
2010,Pánek Jiří, ,63,Občané,BEZPP,4843,2.34,6,11,-
2010,Pašek Jiří, ,65,NK,BEZPP,1853,1.8,0,41,-
2010,Patera Václav,Ing.,56,Občané,BEZPP,4584,2.21,11,16,-
2010,Pechová Martina, ,41,ODS,ODS,12038,2.12,8,22,-
2010,Pešek Miloš,prof.,60,KDU-ČSL,KDU-ČSL,2233,2.26,0,20,-
2010,Pešťák Zbyněk,Ing.,47,US-DEU,BEZPP,1723,1.67,0,46,-
2010,Peter Michal, ,45,VV,BEZPP,1263,2.07,0,15,-
2010,Petko František, ,51,DSSS,DSSS,263,6.08,0,13,-
2010,Petrová Jana,PhDr.,41,KDU-ČSL,BEZPP,1792,1.81,0,41,-
2010,Petříček Daniel,Mgr.,37,KDU-ČSL,BEZPP,2253,2.28,0,11,-
2010,Plachý Richard, ,34,KSČM,KSČM,4755,2.14,17,22,-
2010,Podaný Pavel,Ing.,31,TOP 09,TOP 09,6115,2.17,11,17,-
2010,Podlipný Jiří,MUDr.,41,PVP,BEZPP,3127,2.71,2,4,-
2010,Podpera Milan,Mgr.,32,TOP 09,BEZPP,5005,1.78,39,46,-
2010,Pokorný Jan,MVDr.,33,NK,BEZPP,2239,2.17,0,17,-
2010,Polívka Josef, ,48,ČSSD,ČSSD,11625,2.13,1,15,-
2010,Poncarová Jana,Mgr.,27,TOP 09,TOP 09,5101,1.81,38,45,-
2010,Poslední Josef, ,39,KSČM,KSČM,4735,2.13,19,24,-
2010,Potůček Martin, ,23,Piráti,Piráti,687,3.66,0,1,-
2010,Potůček Pavel, ,27,Piráti,BEZPP,371,1.98,0,20,-
2010,Potůčková Jitka, ,51,Piráti,BEZPP,351,1.87,0,33,-
2010,Poupa Martin,Ing.,37,KDU-ČSL,BEZPP,1967,1.99,0,32,-
2010,Pousková Daniela,MUDr.,53,TOP 09,BEZPP,5792,2.06,31,38,-
2010,Procházka Antonín,Mgr.,56,TOP 09,BEZPP,6854,2.43,2,26,*
2010,Prokešová Blažena,Mgr.,66,US-DEU,US-DEU,1969,1.91,0,27,-
2010,Prokop Tomáš,Ing.,32,ČSSD,ČSSD,11106,2.04,30,44,-
2010,Prokopová Marcela,MUDr.,54,Občané,BEZPP,4683,2.26,20,26,-
2010,Protiva Jan, ,61,KSČM,KSČM,4638,2.09,29,34,-
2010,Průcha Martin, ,51,Suveren.,BEZPP,929,1.96,0,38,-
2010,Prunerová Andrea,Frieda,42,Suveren.,BEZPP,1043,2.21,0,14,-
2010,Přecechtěl Jan,MBA,28,ODS,ODS,11963,2.11,15,29,-
2010,Ptáček Roman, ,31,Suveren.,BEZPP,950,2.01,0,21,-
2010,Pučelíková Lucie, ,24,Piráti,BEZPP,375,2.0,0,25,-
2010,Pudelský Štefan,Ing.,41,BPS,BEZPP,192,21.16,0,3,-
2010,Rábová Martina, ,39,Suveren.,BEZPP,988,2.09,0,20,-
2010,Rach Jan,Ing.,47,NK,BEZPP,1940,1.88,0,37,-
2010,Rajdlová Marie, ,32,KSČM,BEZPP,4697,2.12,16,21,-
2010,Rajtmajer Karel,Ing.,56,KDU-ČSL,KDU-ČSL,1931,1.95,0,30,-
2010,Rauch Stanislav,Ing.,57,PVP,BEZPP,2527,2.19,12,12,-
2010,Rauner Pavel, ,50,Suveren.,BEZPP,1077,2.28,0,7,-
2010,Reischig Tomáš,MUDr.,38,PVP,BEZPP,2489,2.16,28,30,-
2010,Rödl Pavel,Ing.,56,Občané,BEZPP,7627,3.68,1,1,*
2010,Rollinger Ivan, ,38,PVP,BEZPP,2509,2.17,14,14,-
2010,Rösch Ludvík,JUDr.,55,Občané,BEZPP,5181,2.5,3,7,-
2010,Rottová Irena, ,47,ODS,ODS,12302,2.17,8,8,*
2010,Rozšafný Oldřich,Ing.,51,KDU-ČSL,KDU-ČSL,2199,2.22,0,12,-
2010,Roztočil Jan, ,19,VV,BEZPP,1216,2.0,0,33,-
2010,Rund Petr,Ing.,35,ODS,ODS,12581,2.22,4,4,*
2010,Růžek Petr,Mgr.,33,VV,VV,1579,2.59,0,4,-
2010,Ryba Pavel, ,32,SPOZ,BEZPP,269,1.87,0,43,-
2010,Rybářová-Ročáková Lilka,Mgr.,62,KDU-ČSL,KDU-ČSL,2509,2.54,0,6,-
2010,Rybinski Martin, ,32,Suveren.,BEZPP,947,2.0,0,26,-
2010,Rykovský Jindřich, ,33,NK,BEZPP,1981,1.92,0,33,-
2010,Řezáč František, ,65,Piráti,SZ,425,2.26,0,8,-
2010,Řezníček Josef, ,43,Občané,BEZPP,5023,2.42,14,20,-
2010,Sedláček David,JUDr.,29,ČSSD,ČSSD,11492,2.11,18,32,-
2010,Sedláček Vladimír, ,56,KSČM,KSČM,4759,2.14,4,9,-
2010,Sedláčková Iveta, ,41,NK,BEZPP,2035,1.97,0,23,-
2010,Schinabek Jan, ,39,BPS,BEZPP,243,26.79,0,2,-
2010,Schmid Michal, ,26,Piráti,BEZPP,357,1.9,0,38,-
2010,Silovský Radek,MUDr.,40,SPOZ,SPOZ,542,3.78,0,3,-
2010,Skala Josef, ,65,KSČM,KSČM,4608,2.08,35,40,-
2010,Skala Petr,Ing.,26,VV,BEZPP,1191,1.96,0,43,-
2010,Skala Tomáš,Ing.,42,VV,VV,1409,2.31,0,7,-
2010,Skalová Jana, ,19,DSSS,BEZPP,277,6.41,0,15,-
2010,Slabý Vratislav, ,40,US-DEU,US-DEU,1924,1.87,0,34,-
2010,Slanina Radek,Ing.,32,VV,VV,1560,2.56,0,5,-
2010,Slavíková Anna, ,63,Suveren.,BEZPP,886,1.87,0,45,-
2010,Smetana Karel, ,48,Občané,BEZPP,3741,1.8,39,46,-
2010,Sobotková Gabriela, ,43,Suveren.,BEZPP,1103,2.33,0,8,-
2010,Sokol Jiří, ,42,SPOZ,BEZPP,282,1.96,0,33,-
2010,Soukupová Barbora, ,25,Piráti,BEZPP,375,2.0,0,30,-
2010,Soutner Jaroslav,MUDr.,57,ČSSD,ČSSD,11831,2.17,6,20,-
2010,Sova Petr,Ing.,45,ČSSD,ČSSD,11820,2.17,8,8,*
2010,Spalová Simona,Bc.,36,ODS,ODS,11747,2.07,24,38,-
2010,Spěváček Martin,Ing.,33,PVP,BEZPP,1930,1.67,44,46,-
2010,Spěváčková Jaroslava,Mgr.,58,PVP,BEZPP,2390,2.07,22,23,-
2010,Spoustová Světla, ,53,SPOZ,SPOZ,374,2.6,0,6,-
2010,Srb Ladislav, ,48,PB,BEZPP,280,19.02,0,4,-
2010,Stanková Anna,Ing.,57,TOP 09,TOP 09,5898,2.09,20,27,-
2010,Stará Eva,PhDr.,49,KDU-ČSL,BEZPP,2009,2.03,0,23,-
2010,Stehlík Čeněk,Ing.,54,PVP,BEZPP,2243,1.94,30,32,-
2010,Stopka Petr, ,44,VV,VV,1353,2.22,0,12,-
2010,Storzer Josef,Bc.,26,KDU-ČSL,BEZPP,1911,1.93,0,25,-
2010,Stránská Alena,JUDr.,59,Občané,BEZPP,4379,2.11,31,37,-
2010,Strobach Jiří, ,48,ODS,ODS,12216,2.15,13,13,*
2010,Suda Karel, ,61,KSČM,KSČM,4715,2.12,20,25,-
2010,Suchý Petr,Bc.,31,TOP 09,TOP 09,6435,2.29,6,4,*
2010,Svatoš Miroslav,MVDr.,49,PVP,BEZPP,2751,2.39,5,24,-
2010,Svejkovský Martin,Mgr.,24,KDU-ČSL,KDU-ČSL,2248,2.27,0,5,-
2010,Svoboda Karel,Ing.,63,Občané,BEZPP,4740,2.29,12,18,-
2010,Svoboda Miroslav,Mgr.,48,KDU-ČSL,KDU-ČSL,2179,2.2,0,14,-
2010,Syka Karel,Mgr.,61,PVP,BEZPP,3255,2.82,2,2,*
2010,Šafránek Martin,Ing.,47,Občané,BEZPP,4204,2.03,33,40,-
2010,Šafránková Eva,Mgr.,31,TOP 09,TOP 09,6050,2.15,17,23,-
2010,Ščuka Zdenko, ,44,Piráti,BEZPP,375,2.0,0,28,-
2010,Šebesta Petr, ,24,Piráti,Piráti,416,2.22,0,6,-
2010,Šec Stanislav,Ing.,27,KDU-ČSL,KDU-ČSL,2197,2.22,0,4,-
2010,Šedivá Radomíra, ,44,Piráti,BEZPP,380,2.02,0,23,-
2010,Šedivec Richard,plk.,42,PVP,BEZPP,2026,1.76,41,43,-
2010,Šedivý Jiří, ,49,Piráti,BEZPP,434,2.31,0,13,-
2010,Šedo Ilja,PhDr.,59,PVP,BEZPP,2335,2.02,29,31,-
2010,Šenk Josef, ,55,KSČM,KSČM,4693,2.11,22,27,-
2010,Šilhavý Miloslav, ,60,VV,VV,1240,2.04,0,21,-
2010,Šíma Miloslav, ,24,Suveren.,BEZPP,912,1.93,0,41,-
2010,Šimák Miloslav,Ing.,60,ČSSD,ČSSD,11806,2.17,6,6,*
2010,Šiman Libor,Mgr.,30,Piráti,BEZPP,570,3.04,0,5,-
2010,Šimek Bohuslav,Ing.,51,SPOZ,SPOZ,522,3.64,0,5,-
2010,Šimek Josef, ,63,KSČM,KSČM,4620,2.08,31,36,-
2010,Šindelář Jaroslav,Mgr.,37,Občané,BEZPP,4855,2.34,10,15,-
2010,Šindelář Pavel,Mgr.,29,ODS,ODS,12296,2.17,9,9,*
2010,Široká Šárka,Mgr.,32,PVP,BEZPP,2511,2.18,11,11,-
2010,Široký Vratislav,Ing.,65,VV,VV,1207,1.98,0,32,-
2010,Škarda Radoslav,Mgr.,31,TOP 09,TOP 09,6201,2.2,8,14,-
2010,Škárka Jaroslav,Mgr.,39,VV,VV,1669,2.74,0,1,-
2010,Škola Ilja,JUDr.,56,KSČM,KSČM,4871,2.19,5,10,-
2010,Škoula Martin,Ing.,41,BPS,BEZPP,294,32.410000000000004,0,1,-
2010,Šlajsová Miloslava,Ing.,57,ODS,ODS,12476,2.2,3,3,*
2010,Šlapák Martin, ,21,VV,VV,1251,2.05,0,23,-
2010,Šlaufová Iveta, ,42,Piráti,BEZPP,442,2.35,0,9,-
2010,Šlouf David, ,37,ODS,ODS,11913,2.1,12,12,*
2010,Šmejkal Zdeněk, ,44,VV,VV,1273,2.09,0,18,-
2010,Šmíd Jiří, ,44,DSSS,DSSS,288,6.66,0,10,-
2010,Šmídek Petr, ,39,Suveren.,BEZPP,966,2.04,0,24,-
2010,Šmikniarová Gabriela, ,34,VV,BEZPP,1180,1.94,0,42,-
2010,Šmolíková Bohumila, ,75,US-DEU,US-DEU,2009,1.95,0,21,-
2010,Šmondrk Jiří, ,23,Piráti,BEZPP,317,1.69,0,47,-
2010,Šneberger Jiří,Ing.,50,ODS,ODS,13853,2.44,1,2,*
2010,Šoleová Michaela, ,23,Suveren.,BEZPP,982,2.08,0,22,-
2010,Šorm Rudolf,Ing.,60,PVP,BEZPP,2149,1.86,37,39,-
2010,Šoupalová Jana,Mgr.,46,VV,BEZPP,1312,2.15,0,37,-
2010,Šourková Jana, ,22,Piráti,BEZPP,352,1.87,0,42,-
2010,Špánek Pavel, ,34,SPOZ,BEZPP,280,1.95,0,41,-
2010,Štein Miloš, ,49,US-DEU,BEZPP,1949,1.89,0,28,-
2010,Šteinová Helena,Ing.,40,US-DEU,US-DEU,2317,2.25,0,10,-
2010,Štekl Václav,Ing.,34,KSČM,BEZPP,5019,2.26,2,2,*
2010,Štembera Oldřich,MUDr.,61,PB,BEZPP,517,35.12,0,1,-
2010,Štěpanovská Vladimíra, ,42,Občané,BEZPP,4296,2.07,30,36,-
2010,Štěrba Miroslav, ,56,ČSSD,ČSSD,11795,2.16,9,9,*
2010,Štillip Josef, ,32,Suveren.,BEZPP,962,2.03,0,19,-
2010,Štillip Petr,Ing.,39,Suveren.,Svobodní,1249,2.64,0,2,-
2010,Štorek Zdeněk, ,63,KČ,BEZPP,1933,1.87,0,31,-
2010,Švantner Miloslav, ,63,KSČM,KSČM,4735,2.13,9,14,-
2010,Švejda Jakub, ,19,VV,BEZPP,1193,1.96,0,38,-
2010,Tausch Milan,Ing.,43,PVP,BEZPP,2222,1.93,32,34,-
2010,Taušek Pavel,Mgr.,28,KDU-ČSL,KDU-ČSL,1945,1.97,0,24,-
2010,Terč Jaroslav, ,53,VV,VV,1251,2.05,0,28,-
2010,Terš Aleš,Mgr.,56,Občané,BEZPP,4524,2.18,19,25,-
2010,Tichý Vladimír,Ing.,37,ODS,ODS,12410,2.19,5,5,*
2010,Tíkal Tomáš, ,33,Suveren.,BEZPP,1007,2.13,0,12,-
2010,Tolaš Dalibor, ,50,US-DEU,BEZPP,2266,2.2,0,14,-
2010,Toman Jan,Ing.,31,TOP 09,TOP 09,6312,2.24,6,12,-
2010,Tomášek Petr, ,19,Piráti,BEZPP,315,1.68,0,46,-
2010,Tomíšek Luděk, ,48,Suveren.,BEZPP,913,1.93,0,46,-
2010,Topinka Milan,Bc.,46,ČSSD,ČSSD,11489,2.11,19,33,-
2010,Trejbal Petr, ,65,VV,VV,1232,2.02,0,17,-
2010,Trejbalová Marie, ,41,KDU-ČSL,KDU-ČSL,1901,1.92,0,26,-
2010,Trhlík Jiří,Ing.,49,PVP,BEZPP,2635,2.28,10,10,-
2010,Trmota Zdeněk,Ing.,45,ČSSD,ČSSD,11721,2.15,9,23,-
2010,Trnka František, ,63,KSČM,KSČM,4673,2.1,24,29,-
2010,Trnka Tomáš, ,28,TOP 09,TOP 09,6101,2.17,5,11,-
2010,Tručka Pavel, ,28,VV,VV,1276,2.09,0,27,-
2010,Trůková Eva, ,37,ODS,ODS,11776,2.08,23,37,-
2010,Truneček Martin, ,34,Suveren.,BEZPP,941,1.99,0,29,-
2010,Tvrdík Jaroslav,Ing.,65,KSČM,KSČM,4602,2.07,36,41,-
2010,Tydlitátová Věra,Mgr.,51,Občané,BEZPP,5452,2.63,4,2,*
2010,Uhlík Jiří, ,40,ODS,ODS,12512,2.21,6,6,*
2010,Uhlík Milan,Ing.,39,ODS,ODS,11950,2.11,14,14,*
2010,Uhrin Ladislav, ,42,ODS,ODS,11415,2.01,29,43,-
2010,Ulč Václav,Ing.,49,KDU-ČSL,BEZPP,2153,2.18,0,18,-
2010,Ulčová Marcela, ,46,ODS,ODS,11694,2.06,26,40,-
2010,Urbanová Ilona, ,39,KDU-ČSL,BEZPP,1975,2.0,0,29,-
2010,Vacková Eva, ,59,Občané,BEZPP,4474,2.16,21,27,-
2010,Vacková Kateřina, ,28,KSČM,BEZPP,4739,2.13,13,18,-
2010,Vacovská Hana,MUDr.,57,PVP,BEZPP,2310,2.0,31,33,-
2010,Vágner Josef, ,42,ČSSD,ČSSD,11518,2.11,13,27,-
2010,Vaigl Pavel, ,34,SPOZ,SPOZ,339,2.36,0,9,-
2010,Vakeš Jaroslav, ,36,Občané,BEZPP,4370,2.11,24,30,-
2010,Valenta Jiří,PhDr.,44,KSČM,KSČM,5196,2.34,1,1,*
2010,Váňa Dušan,Ing.,45,KDU-ČSL,BEZPP,1509,1.52,0,47,-
2010,Vaněček Robert, ,34,Piráti,BEZPP,443,2.36,0,10,-
2010,Vaněčková Kateřina,Mgr.,28,Piráti,BEZPP,422,2.25,0,15,-
2010,Vaňourek Tomáš, ,27,KSČM,BEZPP,4727,2.13,12,17,-
2010,Varga Robert,JUDr.,47,ODS,ODS,12148,2.14,4,18,-
2010,Vavřík Mirek, ,33,Suveren.,BEZPP,935,1.98,0,30,-
2010,Vechová Marie,Mgr.,62,ODS,ODS,12022,2.12,13,27,-
2010,Vileta Karel, ,63,KSČM,KSČM,4633,2.09,32,37,-
2010,Vileta Petr, ,54,Piráti,Piráti,567,3.02,0,3,-
2010,Viletová Jiřina, ,53,Piráti,BEZPP,352,1.87,0,32,-
2010,Vinický Milan, ,20,DSSS,BEZPP,266,6.15,0,7,-
2010,Vít Martin, ,39,TOP 09,TOP 09,6231,2.21,4,10,-
2010,Vítek Josef, ,52,DSSS,DSSS,300,6.94,0,5,-
2010,Vítek Karel,Ing.,54,PVP,PVP,2570,2.23,9,9,-
2010,Vladař Vladimír, ,26,Piráti,BEZPP,373,1.99,0,27,-
2010,Vladařová Anna-Marie, ,20,Piráti,BEZPP,359,1.91,0,39,-
2010,Vlček Pavel,MUDr.,55,PVP,BEZPP,2185,1.89,40,42,-
2010,Vlček Zdeněk, ,24,ODS,ODS,11546,2.04,28,42,-
2010,Voborský Martin, ,38,Suveren.,BEZPP,968,2.05,0,28,-
2010,Vodrášek Tomáš, ,25,DSSS,BEZPP,293,6.78,0,4,-
2010,Vondrovský Václav, ,47,KČ,BEZPP,1844,1.79,0,44,-
2010,Vondryska Vlastimil, ,58,KSČM,KSČM,4659,2.1,27,32,-
2010,Vorda Matyáš, ,20,TOP 09,BEZPP,5729,2.03,29,36,-
2010,Vordová Renata,Mgr.,46,PVP,BEZPP,2312,2.0,26,28,-
2010,Voříšek Josef, ,47,Suveren.,Svobodní,940,1.99,0,25,-
2010,Vozobule Michal,Mgr.,29,TOP 09,TOP 09,6743,2.39,3,2,*
2010,Vránová Věra, ,57,KSČM,KSČM,4681,2.11,21,26,-
2010,Vrátníková Ludmila, ,69,KSČM,BEZPP,4508,2.03,40,45,-
2010,Vrba Otakar, ,53,SPOZ,SPOZ,281,1.96,0,25,-
2010,Weinfurter František, ,46,ODS,ODS,11750,2.07,14,28,-
2010,Winkelhöfer Jiří, ,38,ODS,ODS,12221,2.16,3,17,-
2010,Wolf Miloš, ,53,KČ,BEZPP,1941,1.88,0,40,-
2010,Zábranský Miroslav,Ing.,39,US-DEU,US-DEU,3043,2.95,0,1,-
2010,Zahut Karel, ,37,ČSSD,ČSSD,11256,2.07,28,42,-
2010,Zach Richard, ,43,VV,BEZPP,1201,1.97,0,44,-
2010,Zápotocký Jan,Bc.,25,VV,VV,1689,2.77,0,2,-
2010,Zeman Miloslav, ,62,SPOZ,SPOZ,299,2.08,0,14,-
2010,Zeman Václav,JUDr.,46,KDU-ČSL,BEZPP,1856,1.88,0,39,-
2010,Zettlová Veronika, ,28,ODS,ODS,11897,2.1,19,33,-
2010,Zieglerová Tereza, ,19,Suveren.,BEZPP,921,1.95,0,40,-
2010,Zíka Petr,Mgr.,53,KSČM,KSČM,4773,2.15,10,15,-
2010,Zrostlík David,Bc.,23,ČSSD,ČSSD,11544,2.12,14,28,-
2010,Zrzavecký Martin, ,37,ČSSD,ČSSD,11929,2.19,2,2,*
2010,Ženíšek Karel, ,64,KDU-ČSL,KDU-ČSL,2058,2.08,0,19,-
2010,Ženíšek Ondřej,Mgr.,34,TOP 09,TOP 09,7126,2.53,1,1,*
2010,Ženíšek Václav,Ing.,62,NK,BEZPP,2122,2.06,0,22,-
2010,Žůrková Eva,Mgr.,25,ČSSD,ČSSD,11648,2.14,5,19,-
2014,Anderle Jan,Ing.,58,PVP,PVP,1586,3.14,0,3,-
2014,Andrlík Roman, ,47,ČSSD,ČSSD,6573,2.16,5,15,-
2014,Arias Rolando,MUDr.,48,TOP 09,TOP 09,3709,2.22,2,7,-
2014,Aschenbrenner Lumír,Ing.,54,ODS,ODS,8530,2.63,3,10,*
2014,Aubrecht Josef,Bc.,55,ANO,BEZPP,6965,2.11,22,32,-
2014,Babnič Jan,Bc.,60,ČSSD,ČSSD,6355,2.09,25,35,-
2014,Baierl Petr,Mgr.,43,NK,BEZPP,1119,2.44,0,6,-
2014,Bakala Roman, ,40,VZ,VZ,1544,2.87,0,2,-
2014,Balcarová Štěpánka,MgA.,28,NK,BEZPP,1036,2.26,0,11,-
2014,Balmetová Marie,MUDr.,39,PVP,BEZPP,985,1.95,0,27,-
2014,Baloun Petr,Ing.,37,ODS,ODS,6693,2.06,26,36,-
2014,BARNÁŠ Adrian,MUDr.,37,KDU-ČSL,KDU-ČSL,2119,2.02,25,28,-
2014,Barta Josef, ,33,DSSS,DSSS,320,3.13,0,21,-
2014,Bárta Michal, ,36,SPO,BEZPP,100,4.24,0,16,-
2014,Bartáková Eliška,Mgr.,57,ANO,ANO,7219,2.18,10,10,*
2014,Bartoň Lukáš,Ing.,33,Piráti,Piráti,2077,2.35,0,6,-
2014,Bartoš Miroslav,Mgr.,32,OPAT,BEZPP,2838,2.1,14,17,-
2014,BARTOŠOVÁ Ivana,Mgr.,54,KDU-ČSL,KDU-ČSL,2154,2.06,13,16,-
2014,BASL Jiří,Ing.,45,KDU-ČSL,KDU-ČSL,2064,1.97,34,37,-
2014,Bauer Petr,JUDr.,34,TOP 09,TOP 09,3467,2.07,26,31,-
2014,Baxa Martin,Mgr.,39,ODS,ODS,9843,3.04,1,1,*
2014,Bayer Rudolf, ,41,ČSSD,ČSSD,6634,2.18,6,6,*
2014,BEČKOVÁ Zuzana,Mgr.,38,KDU-ČSL,BEZPP,2179,2.08,10,13,-
2014,Bednář Jan, ,38,DSSS,DSSS,423,4.14,0,5,-
2014,Bedrník Jiří,Ing.,30,Svobodní,BEZPP,893,2.17,0,19,-
2014,Belšánová Soňa,Alexandra,24,Republika,BEZPP,67,3.3000000000000003,0,31,-
2014,Benda Jiří, ,52,Úsvit,BEZPP,1132,2.1,0,13,-
2014,Benedikt Petr,Ing.,28,NK,BEZPP,849,1.85,0,43,-
2014,Benediktová Hana, ,31,Republika,BEZPP,61,3.01,0,16,-
2014,Beran Václav, ,62,ANO,ANO,6976,2.11,16,26,-
2014,Beránková Dagmar,Mgr.,54,Úsvit,BEZPP,1123,2.09,0,24,-
2014,BERNHARDT Tomáš,Mgr.,46,KDU-ČSL,KDU-ČSL,2341,2.23,6,9,-
2014,Bičánek Rudolf, ,35,DSSS,BEZPP,369,3.61,0,7,-
2014,Bis Jiří,Ing.,73,ČSSD,ČSSD,6673,2.2,8,8,*
2014,BLABOLOVÁ Vlasta, ,50,KDU-ČSL,KDU-ČSL,2003,1.91,36,39,-
2014,Bláha Petr,Ing.,38,OPAT,BEZPP,2171,1.61,43,47,-
2014,Bláhová Olga,doc.,52,NK,BEZPP,1015,2.21,0,16,-
2014,Bláhovec Jiří,MUDr.,62,PVP,BEZPP,1412,2.79,0,7,-
2014,Blažek Jindřich,Ing.,28,ANO,ANO,6499,1.97,34,44,-
2014,BOČEK Pavel,MUDr.,53,KDU-ČSL,KDU-ČSL,3091,2.95,2,3,*
2014,Bogner Michal,Bc.,30,ČSSD,ČSSD,6010,1.98,33,43,-
2014,Bochnovič Peter, ,46,PVP,BEZPP,955,1.89,0,20,-
2014,Bolek Lukáš,MUDr.,53,TOP 09,BEZPP,3409,2.04,33,38,-
2014,Bornová Kateřina,MUDr.,45,OPAT,BEZPP,2863,2.12,25,29,-
2014,Bořík Dobroslav, ,56,OPAT,Soukromníci,2684,1.99,26,30,-
2014,Bořík Tomáš, ,23,OPAT,BEZPP,2663,1.97,28,32,-
2014,Bošek Jaroslav, ,49,OPAT,BEZPP,2805,2.08,10,8,-
2014,Boubín Petr,Ing.,47,TOP 09,TOP 09,3494,2.09,24,29,-
2014,Boudník Jiří,Ing.,44,OPAT,BEZPP,2934,2.17,17,20,-
2014,Bouchal Zdeněk,Ing.,55,ANO,ANO,7023,2.12,12,22,-
2014,Brabcová Danuše, ,56,Změna,BEZPP,1865,2.11,0,7,-
2014,Brabcová Pavlína,Mgr.,39,ČSSD,ČSSD,6261,2.06,30,40,-
2014,Brabec David, ,34,TOP 09,BEZPP,3539,2.12,20,25,-
2014,Brabec Miroslav,Mgr.,59,ČSSD,ČSSD,6898,2.27,4,4,*
2014,Brabencová Michaela, ,39,NK,BEZPP,50,5.92,0,12,-
2014,Bratrych Petr, ,29,DSSS,BEZPP,312,3.0500000000000003,0,22,-
2014,Brázdová Jitka, ,39,ODS,ODS,6555,2.02,28,38,-
2014,Brčková Lenka,Ing.,41,Svobodní,Svobodní,1049,2.5500000000000003,0,2,-
2014,Brenkus Pavel,Mgr.,37,Zelení,BEZPP,1850,2.09,0,21,-
2014,Brož Matěj, ,29,Svobodní,BEZPP,869,2.11,0,30,-
2014,Brožka Jaroslav, ,39,Svobodní,BEZPP,873,2.12,0,23,-
2014,Bruner Jiří,Ing.,66,SPO,SPO,156,6.61,0,2,-
2014,Brych Hynek,DiS.,32,VZ,VZ,1097,2.04,0,21,-
2014,Březina Pavel,Ing.,69,KSČM,KSČM,3301,2.15,21,26,-
2014,Budek Marek, ,19,DSSS,BEZPP,301,2.94,0,30,-
2014,BUDIL Ivo,prof.,49,KDU-ČSL,BEZPP,2655,2.53,1,7,-
2014,Budková Světlana,Bc.,33,ČSSD,ČSSD,6519,2.15,11,21,-
2014,Burešová Lucie,Ing.,25,PPPS,PPPS,750,2.27,0,9,-
2014,Buršík Jan, ,37,Svobodní,BEZPP,855,2.07,0,28,-
2014,Bydžovský Martin,Ing.,26,Svobodní,BEZPP,757,1.84,0,46,-
2014,Bystřická Jana, ,64,KSČM,KSČM,3570,2.33,2,2,*
2014,Caltová Marie,Mgr.,70,OPAT,BEZPP,2932,2.17,21,25,-
2014,Cízlová Andrea, ,37,KSČM,KSČM,3410,2.23,1,6,-
